R	79.2	82.9	86.6	94	97.7	101.4	105.1	108.8	112.5	116.2	119.9	123.6	127.3	131	134.7	138.4	142.1	145.8	149.5	153.2	156.9	160.6	164.3	168	171.7	175.4	179.1	182.8	186.5	190.2	193.9	197.6	201.3	205	208.7	212.4	216.1	219.8	221.65	227.2	230.9	234.6	238.3	242	245.7	249.4	251.25	256.8	260.5	264.2	267.9	271.6	275.3	279	282.7	286.4	290.1	293.8
1.9801980198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.9603960396	0	0	0	0	6.65823290498702E-005	0.0001214477	0	0	0	0.000913242	0.0003067014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.9405940594	0	0	0	0	0	0	0.0001195743	0	0.0021792823	0.00304414	0.0018402086	0.000131268	7.11389343387636E-005	0	0	0	0	0	0	0	0	0	9.8960910440376E-005	0.0001997603	0.0001014507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001072789	0	5.24631446408898E-005	0.0001084011	0.0001680296	0.0002303086	0.0001431516	0.0001165637	5.81632059559123E-005	0	0	0	0	0	0	0	0	0
7.9207920792	0	0	0	0	0.000599241	0.0010930289	0.0004782973	0.0009250694	0.004794421	0.0054794521	0.0023002607	0.0007876083	0.0004268336	0	0.0002996255	0.0001604621	8.52296940253985E-005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001896813	0.0003835827	0.0002856599	0.0001891074	9.5383441434567E-005	0	4.90701212031994E-005	0	0.0004559352	0	0.0002098526	0.0004336043	0.0006721183	0.0009212345	0.0005726065	0.0004662548	0.0002326528	0	0	0	0	0	0	0	0	0
9.900990099	0	0	0	0.0008604794	0.0020640522	0.0029147437	0.0014348918	0.0046253469	0.0135115502	0.0146118721	0.0099677964	0.0043318456	0.0024187238	0.0001457513	0.0007490637	0.0001604621	0.0002556891	0.0003487967	0.000269179	0.0001825484	9.83380863408398E-005	0	9.8960910440376E-005	0.0001997603	0.0002029015	0.0002052545	0.0003129238	0.0003965893	0.0001948938	0	0.0002922268	0.0005480453	0.0004742033	0.0003835827	0.0010474195	0.0017019667	0.0011446013	0.0005773672	0.0007360518	0.0003003003	0.0011532479	0	0.000367242	0.0007588076	0.001176207	0.0016121603	0.0011165827	0.0010490733	0.0007561217	0.0004643603	0.0003603862	0.0002444223	0.0001233831	0	0	0	0	0
11.8811881188	0	0.0003446889	0.0006954103	0.0025814382	0.0062587389	0.0088656789	0.006457013	0.0114972909	0.0252796746	0.0263318113	0.0248428155	0.0094512996	0.0062602262	0.0023320216	0.0056928839	0.0006418485	0.0006818376	0.0006975933	0.0007178107	0.0007301935	0.0004916904	0.0001961169	0.0005937655	0.0009988014	0.0007101552	0.000410509	0.0003129238	0.0001982947	0.0003897876	0.0005748228	0.0004870446	0.0003653635	0.001138088	0.0019179133	0.0046657779	0.0073751891	0.0044830217	0.0015396459	0.0026988567	0.0008008008	0.0028697098	0	0.0006820209	0.0014092141	0.0021843845	0.002994012	0.002376317	0.0025644014	0.0023265282	0.0020896215	0.00181678	0.0014967463	0.0011562011	0.0008090615	0.0006235981	0.0004243938	0.0002137252	0
13.8613861386	0	0.0014362038	0.0028975429	0.0045482483	0.015580265	0.0239251882	0.0170991271	0.0259019426	0.051721633	0.0479452055	0.0412513418	0.0221843003	0.0155794266	0.0072875674	0.0110861423	0.003690629	0.0029830393	0.0020927799	0.0017945267	0.001460387	0.0010817189	0.0005883507	0.0011875309	0.0017978426	0.0013188597	0.0008210181	0.0009387713	0.0009914733	0.0009744689	0.0009580379	0.0011689071	0.0012787724	0.0037936267	0.0063291139	0.0076175966	0.0088880484	0.0068676078	0.0048113934	0.0048088719	0.0026026026	0.0071340449	0.0002033347	0.0023608415	0.0046612466	0.0071132519	0.0096729618	0.0068999084	0.006644131	0.0050601989	0.0034827026	0.0027028966	0.001833167	0.0009253729	0	0	0	0	0
15.8415841584	0	0.0035043373	0.0070700046	0.0081130916	0.0321592649	0.0506436726	0.0373071864	0.0481036078	0.0839750109	0.0759512938	0.0774421101	0.0441060646	0.0300917692	0.0126803673	0.0221722846	0.0070603338	0.0073297537	0.0073247297	0.0061013908	0.0047462578	0.0031468188	0.0011767013	0.0019792182	0.002796644	0.0022319164	0.0016420361	0.0020861583	0.002379536	0.0025336192	0.0026825062	0.0044808104	0.0058458166	0.0071130501	0.0082470272	0.0109502952	0.0136157337	0.0111598626	0.0086605081	0.0081456401	0.0049049049	0.0115324787	0.0008133388	0.0040921253	0.0075880759	0.0113139913	0.0152003685	0.0114521301	0.0115398065	0.009596929	0.0076619457	0.0065314988	0.0052235058	0.0038387525	0.0024271845	0.0018707944	0.0012731814	0.0006411755	0
17.8217821782	0	0.0049979893	0.0100834492	0.0168408113	0.0567947267	0.0869565217	0.0825062777	0.0766486058	0.1255266599	0.104109589	0.1199202576	0.0800735101	0.0571957032	0.0282757616	0.0364044944	0.0120346598	0.010312793	0.008022323	0.0070883804	0.0060240964	0.004523552	0.0025495195	0.0036615537	0.0047942469	0.0038551283	0.0028735632	0.0034421613	0.0037675987	0.0043851101	0.0049817973	0.0081823495	0.0105955426	0.0145106222	0.0182201764	0.0244715292	0.0306354009	0.024418161	0.0180908391	0.0181559448	0.0114114114	0.0219385292	0.0040666938	0.0090236609	0.0143089431	0.0199395094	0.0257945647	0.0207856161	0.0215642849	0.0192520212	0.0169491525	0.0143243493	0.0113024895	0.0081093457	0.0048543689	0.0039336297	0.0029384467	0.0018747125	0.0007955449
19.801980198	0.0002059096	0.0083299822	0.0165739453	0.0242163491	0.0917504494	0.1434296818	0.1241181394	0.1218448526	0.1740520122	0.1438356164	0.1680723815	0.1371751116	0.0990253966	0.0505757178	0.0605243446	0.0284017972	0.0226710986	0.015521451	0.0143562135	0.0129609346	0.0095387944	0.005099039	0.0060366155	0.0069916101	0.0068986507	0.006773399	0.0089704809	0.0105096173	0.0100370298	0.0095803794	0.0172413793	0.0232005846	0.027977997	0.0322209436	0.0401828223	0.0480332829	0.0393933613	0.0306004619	0.0315520879	0.023023023	0.0373062275	0.0144367629	0.0209852579	0.0279674797	0.0353982301	0.0430677107	0.0355016033	0.0354353654	0.0312918048	0.0271650801	0.0240082246	0.0202513943	0.0162325692	0.0121359223	0.0103781898	0.008457021	0.0063651389	0.0042429064
21.7821782178	0.0003088644	0.0140173493	0.0279323134	0.0472034419	0.1504760637	0.2278358028	0.2213320579	0.1784062376	0.2381229115	0.198173516	0.2171446097	0.1963770018	0.1509568187	0.091240344	0.0966292135	0.0436456996	0.0360521606	0.0263341472	0.022252131	0.0177071924	0.0115055561	0.0039223377	0.0068283028	0.0097882541	0.0076088059	0.0053366174	0.0099092521	0.0136823319	0.0149093744	0.0160950374	0.0286382233	0.0383631714	0.0459977238	0.052742616	0.063606932	0.0743192133	0.0644792064	0.0544649731	0.0540262034	0.0425425425	0.0602102666	0.0288735258	0.037353759	0.046395664	0.0560098577	0.0658682635	0.0557146129	0.0551346311	0.0492642354	0.0434176921	0.0387672049	0.0331714809	0.0271617271	0.0210355987	0.0190941637	0.0169154967	0.0144422771	0.0119331742
23.7623762376	0.0004118192	0.0201643017	0.0402178952	0.0717885679	0.2139290232	0.3192858878	0.3130455578	0.2306065812	0.3036466657	0.2456621005	0.2922864591	0.2671304804	0.2137013588	0.1412330564	0.1345318352	0.0683568678	0.0566777465	0.0416811999	0.0375953342	0.0328587076	0.0225194218	0.0096097274	0.0111825829	0.0127846584	0.011159582	0.0094417077	0.0191926567	0.0273646639	0.0284544923	0.0295075685	0.0460744204	0.0582754841	0.0645864947	0.0694284618	0.088554561	0.1074130106	0.0980541778	0.0885296382	0.0849403798	0.0703703704	0.0860108352	0.0494103294	0.0576045328	0.0663414634	0.0756133079	0.0849838784	0.0726637655	0.069238839	0.060722387	0.0522405387	0.0481500897	0.0429745033	0.0373187109	0.0315533981	0.0286732523	0.0254385924	0.0217621425	0.0180323522
25.7425742574	0.0011325028	0.0344114437	0.0681502086	0.1081745544	0.2942273121	0.4298032548	0.4198254215	0.3192810889	0.3938689525	0.2879756469	0.3537800951	0.3836965083	0.3093832254	0.2078414225	0.1865168539	0.1038189987	0.0877013552	0.0666201604	0.0554508748	0.0430814166	0.0313698495	0.0162777015	0.0185056903	0.0207750699	0.0201886984	0.019499179	0.0296234484	0.0374776919	0.0427791853	0.0479018969	0.0707188778	0.0869565217	0.1037556904	0.1185270426	0.1368310798	0.1548789713	0.1419305609	0.1287528868	0.1258157908	0.1077077077	0.1232634233	0.0827572184	0.0907087771	0.0991869919	0.1081550353	0.1169967757	0.1044147962	0.1000116564	0.0906182749	0.0812630601	0.07652549	0.0701562781	0.0630594728	0.0558252427	0.0516701077	0.0469269459	0.0414033047	0.0357995227
27.7227722772	0.0052506949	0.0496926524	0.0943439963	0.1520590043	0.3827818097	0.5479718241	0.5741958627	0.4004228889	0.4557605695	0.3761035008	0.4531513572	0.5089262274	0.4187949065	0.2929602099	0.2653183521	0.1338254172	0.1132702634	0.0863271713	0.0711529834	0.0543994158	0.039826925	0.0209845068	0.025432954	0.0299640431	0.0282033073	0.026272578	0.0405757797	0.0517549078	0.056519197	0.0611228205	0.0989674654	0.1273291925	0.1478566009	0.1653241273	0.1895829366	0.2135022693	0.1960129721	0.1782140108	0.1751312626	0.1515515516	0.1663090704	0.1195607971	0.1270657363	0.1350677507	0.1434972555	0.1515430677	0.1410329821	0.1377782958	0.1297039493	0.12166241	0.1145105209	0.104913783	0.0942270289	0.0833333333	0.0767132606	0.0691980124	0.0605171907	0.0517104216
29.702970297	0.0125604859	0.0703165393	0.1277236903	0.2216349109	0.4837206205	0.6633470974	0.6973574076	0.4992731598	0.5570245532	0.4322678843	0.5445483821	0.6079023366	0.5208792772	0.392216878	0.3415730337	0.1859756098	0.1572487855	0.1196372515	0.1030955585	0.0845198978	0.0601829088	0.029221416	0.035329045	0.0415501398	0.0387541848	0.0357142857	0.0573693543	0.0745587944	0.0895536932	0.1040429201	0.1477693357	0.1779320424	0.1947078907	0.2069428462	0.2427156732	0.2779878971	0.2570583747	0.2357582756	0.236861475	0.2134134134	0.2250442525	0.1844245628	0.1894968784	0.1949051491	0.2005152907	0.2052049747	0.1934264773	0.1851031589	0.1734426802	0.1618295798	0.1575814941	0.1502639214	0.1415592824	0.1326860841	0.1203859441	0.1065871608	0.0909303636	0.0750464068
31.6831683168	0.0242973335	0.1103004538	0.1951784886	0.3095267363	0.6061655237	0.7998542628	0.8347482961	0.6158319017	0.6460845562	0.503805175	0.6525072842	0.7428458913	0.644661023	0.4959918379	0.4205243446	0.2496790757	0.21171056	0.1618416463	0.1371915657	0.1097115736	0.0812272593	0.0441262993	0.0478970807	0.0517379145	0.0507253728	0.0494663383	0.0778137061	0.1001388063	0.1118690314	0.1232036789	0.1918955776	0.2424187066	0.2642261002	0.279823552	0.3104170634	0.3405824508	0.3261159863	0.3113933795	0.3050198734	0.27997998	0.2883656064	0.2397315982	0.2450553486	0.2507317073	0.2565811583	0.2611699678	0.2478527256	0.2375568248	0.2236956901	0.2098908753	0.1997575191	0.1854827789	0.1693538627	0.1529126214	0.1450018149	0.135624947	0.124114484	0.1124370194
33.6633663366	0.049109441	0.1515482277	0.2504636069	0.4090964966	0.7202210533	0.9095214962	0.9275379648	0.7157393947	0.7463315415	0.5818873668	0.7293359914	0.8447098976	0.7488795618	0.5964145168	0.5423220974	0.3342426187	0.2853490156	0.2206138821	0.1874383131	0.1504198613	0.112793785	0.0633457541	0.0691736764	0.0751098682	0.0729430861	0.0704022989	0.1085845416	0.1384096768	0.1630286494	0.186817398	0.2554061952	0.3008768725	0.3272003035	0.3457997699	0.3857360503	0.4251134644	0.4029950401	0.3804849885	0.3767603906	0.3456456456	0.354181194	0.3001220008	0.3048108704	0.3098102981	0.3148874202	0.3182865039	0.3003893724	0.2838326145	0.2641191182	0.2444857209	0.2402592362	0.2314714649	0.2206143158	0.2095469256	0.196783412	0.1819307298	0.1641518832	0.1461150888
35.6435643564	0.0854524864	0.221864767	0.3514140009	0.5339889367	0.8096411212	0.9492348798	0.9710630157	0.8303158451	0.8109835827	0.6855403349	0.8043244901	0.9241270675	0.8573664367	0.7305057572	0.6677153558	0.4321245186	0.3618000511	0.2706662016	0.2318528488	0.1883899233	0.1402301111	0.077270053	0.0841167739	0.0910906912	0.092928883	0.0944170772	0.1465526233	0.1873884593	0.217209121	0.2460241426	0.3332359244	0.390390939	0.4224203338	0.444380514	0.4905732241	0.5361195159	0.4921785578	0.4474595843	0.4580695814	0.4179179179	0.433272542	0.3761691745	0.3806201144	0.3853658537	0.3901086591	0.3926761861	0.3756584975	0.358783075	0.3387425115	0.3187833759	0.3104037226	0.2959771784	0.2788181559	0.2613268608	0.2471919233	0.2305258506	0.2102127234	0.1896048793
37.6237623762	0.1478430969	0.3144711898	0.4680111266	0.6577750461	0.9045209401	1	1	0.894938549	0.8929245968	0.7893455099	0.8779328324	0.9586505645	0.9161983353	0.8127095176	0.7535580524	0.5178112965	0.4454956107	0.3487966516	0.2980708838	0.2413289522	0.185662307	0.1110021573	0.1150915388	0.1192568917	0.1260018261	0.1323891626	0.1882757901	0.2300218124	0.2609627753	0.2908603181	0.4033703487	0.4791742784	0.4981980273	0.5044112006	0.5451342601	0.5852874433	0.5621900038	0.5386836028	0.5373178272	0.5061061061	0.5088773266	0.4589263928	0.4604690205	0.4621138211	0.4634815728	0.4619990788	0.445860055	0.4253409488	0.4033618333	0.3814720223	0.3643219977	0.3396890297	0.3117012572	0.283171521	0.2757435615	0.2659015984	0.2521173554	0.2381331212
39.603960396	0.2342221765	0.4209226173	0.5855354659	0.7665642286	0.9541913576	0.9831187758	0.9922276695	0.9709263909	0.9539445009	0.8449010654	0.9783775495	1	0.9847762681	0.9073021425	0.8426966292	0.6283697047	0.551265661	0.4450645274	0.3850157021	0.3174516247	0.2457468778	0.1490488331	0.1520039584	0.1550139832	0.1644516587	0.1734400657	0.2382392824	0.2853460242	0.3362892224	0.3855144664	0.4938632379	0.5586408476	0.5765364188	0.579401611	0.6316892021	0.6832450832	0.6656810378	0.6478060046	0.6401197311	0.6072072072	0.5923134689	0.54900366	0.5435181785	0.5376693767	0.5309734513	0.5204974666	0.5104214384	0.4865368924	0.4654219741	0.4443928489	0.441045344	0.4295572393	0.4143594241	0.3988673139	0.3707433339	0.3384831227	0.3006483534	0.2622646513
41.5841584158	0.339441985	0.5428850462	0.7131432545	0.8885064536	1	0.9461986884	0.9097213918	1	0.9888130176	0.9144596651	0.9832847723	0.973352586	1	0.9680804547	0.9243445693	0.7155006418	0.6366658144	0.5251133589	0.4502467474	0.3663745893	0.2949159209	0.1945479506	0.1914893617	0.1883739513	0.20543776	0.2220853859	0.3071868155	0.3694229625	0.4061586435	0.4416554896	0.5644847068	0.6375593716	0.6696699545	0.6848868431	0.7259569606	0.7664523449	0.7518122854	0.73691301	0.7269247755	0.6938938939	0.6840637236	0.6309475397	0.6286133991	0.6261246612	0.6229416377	0.615614924	0.5960261109	0.5651008276	0.5349851684	0.5049918737	0.4989981005	0.4836777271	0.4641156452	0.4441747573	0.4230125148	0.3976674172	0.3661269531	0.3341288783
43.5643564356	0.4823432513	0.6759349687	0.8207000464	0.9536570375	0.9972035422	0.8767306291	0.8122683248	0.9672261134	1	0.9631659056	0.9924858151	0.9066684169	0.9632211709	0.9667686926	0.9677902622	0.8040757381	0.7262422228	0.6121381235	0.5317182593	0.4410368748	0.3561805487	0.2365169641	0.2424542306	0.2485017978	0.256467485	0.263546798	0.3616355481	0.4328772556	0.482946794	0.5313278406	0.6601402688	0.7314578005	0.7680197269	0.7851937092	0.8214625786	0.8572239032	0.8304082411	0.8031177829	0.8073507042	0.7754754755	0.7639596631	0.7267181781	0.7203189759	0.713495935	0.7056121877	0.6927683095	0.6783669262	0.646695419	0.6181585529	0.5897376364	0.5760810246	0.5513018652	0.5214897399	0.4911003236	0.4784493	0.4616213378	0.4379566182	0.4139485548
45.5445544554	0.6148460826	0.7877290745	0.8970792768	0.9938537185	0.9453359079	0.7424095215	0.6940093268	0.9225584776	0.9577219236	1	1	0.8451037018	0.9460766878	1	1	0.8899229782	0.8189721299	0.7085803976	0.6169582773	0.5135085798	0.4254105615	0.296724848	0.2875804057	0.2782660807	0.3041493355	0.3294334975	0.4312089288	0.50148721	0.5563243033	0.6093121288	0.7283265147	0.7849835586	0.80823217	0.8103183736	0.8547895639	0.8986384266	0.8806753148	0.8623941493	0.8713872123	0.8533533534	0.8207370058	0.8222854819	0.8049420282	0.7864498645	0.7660468242	0.7395209581	0.7400652771	0.7094066908	0.6884197057	0.667517994	0.6559499217	0.6319272053	0.602254138	0.5720064725	0.5563644187	0.5358195103	0.5073104177	0.4783876956
47.5247524752	0.7573355297	0.8905612685	0.9441353732	1	0.8750249684	0.6080884139	0.5670214038	0.8428703581	0.9237251199	0.9838660578	0.9621223739	0.7341822001	0.8810557018	0.989943157	0.9787265918	0.935012837	0.8674678258	0.7588071155	0.6941229251	0.6179262505	0.5145048677	0.3622278878	0.3526966848	0.3429884139	0.3695850665	0.395320197	0.5029727756	0.5742613524	0.63730267	0.6982180494	0.82368985	0.8790646693	0.9016502276	0.9004602992	0.915825557	0.9309757943	0.9306562381	0.9303310239	0.9267873792	0.9139139139	0.8984337285	0.8735258235	0.8677928755	0.8616802168	0.8544303797	0.8413173653	0.8222915712	0.784823406	0.7498982144	0.7151149292	0.7131738826	0.6982524822	0.677402547	0.6561488673	0.6450956976	0.6287055584	0.6031881169	0.5773004508
49.504950495	0.8716153609	0.9820187281	1	0.9700061463	0.7860709768	0.4754675735	0.4423053928	0.7615964054	0.7986343164	0.9211567732	0.8716454532	0.6060645839	0.7760546347	0.9170674829	0.9429213483	1	0.942896105	0.8425183118	0.780439659	0.7059145674	0.5961254794	0.430476564	0.4187036121	0.4067119457	0.4275134422	0.447044335	0.5785960154	0.6680547293	0.7132137985	0.7568499713	0.8712254042	0.9123127512	0.9474582701	0.9581894898	0.9573414588	0.956505295	0.9531667303	0.9497690531	0.9522547721	0.9422422422	0.9266212519	0.9105327369	0.9034153507	0.8958265583	0.8869721071	0.8719484109	0.8604557948	0.828651358	0.8000348979	0.7715347109	0.7741245089	0.7628722446	0.7452795962	0.7273462783	0.7066297487	0.6796444535	0.6425311307	0.6048793423
51.4851485149	0.935756203	1	0.9640704682	0.8791641057	0.6656901258	0.3456400291	0.3260791582	0.6434518303	0.7092837426	0.8604261796	0.8001840209	0.5073510108	0.6850679377	0.8402565224	0.9107116105	1	0.9821017643	0.9227415417	0.8605652759	0.7849580139	0.670862425	0.4946067856	0.4813458684	0.4678385937	0.497007203	0.5248357964	0.6564097215	0.7408288717	0.7873708829	0.8323433608	0.919345412	0.930580928	0.9776176024	1	1	1	1	1	1	0.9904904905	0.9761036314	0.9554697031	0.9496353811	0.9434146341	0.9359807326	0.9221556886	0.9225549702	0.9040680732	0.8875705229	0.8711400046	0.8619596238	0.836730511	0.8041980392	0.7710355987	0.7632849298	0.7494810867	0.7249582179	0.7000795545
53.4653465347	1	0.9870167174	0.8655540102	0.7606637984	0.5393168653	0.2322079184	0.2218103551	0.5172459363	0.5764928084	0.7945205479	0.6836374789	0.3951168286	0.5817030661	0.7530972161	0.8362546816	0.9736842105	0.9937782323	0.9752354377	0.9143113504	0.8393574297	0.7382240142	0.5705040204	0.550222662	0.5295645226	0.5660951608	0.6011904762	0.7207677063	0.7894110648	0.8428181641	0.8944242192	0.9879212936	1	1	0.9723820483	0.9693391735	0.9663388805	0.9670927127	0.9678598922	0.9824819667	0.9892892893	0.984980958	0.9869865799	0.9830544043	0.9788617886	0.9735633471	0.9617687702	0.9578561612	0.9368224735	0.9165939627	0.8964476434	0.8913527754	0.8698938297	0.8409712838	0.8114886731	0.7993298705	0.7806335679	0.7506509679	0.7202333599
55.4455445545	0.9673633275	0.9079106107	0.7426981919	0.6220036878	0.4194020907	0.1504736459	0.1446849217	0.3882648341	0.4708702601	0.6768645358	0.5696978991	0.3142557102	0.4873728392	0.6496137589	0.7351310861	0.9626123235	1	1	0.9634813818	0.9134720701	0.8247615301	0.6634634242	0.6514596734	0.6392329205	0.6499949275	0.6582512315	0.7846041515	0.8556414832	0.9028454492	0.9484575589	1	0.9711362806	0.9776176024	0.9574223245	0.9510569415	0.9447806354	0.9603204884	0.9761354888	0.9842484911	1	1	1	1	1	0.9991598521	0.9919391985	0.9861142923	0.9677118545	0.9475949514	0.9275597864	0.9305168902	0.9168272713	0.8955132055	0.8737864078	0.8699437275	0.8594470909	0.8368090109	0.8138424821
